Network_Lines,Start_Zone,End_Zone,Line_Max_Flow_MW,Line_Max_Reinforcement_MW,Line_Reinforcement_Cost_per_MWyr,Line_Loss_Percentage,Line_Voltage_kV,Line_Reactance_Ohms
400,167,168,214.5,0.0,2277.8437828165634,0.00194,1,0.01002
401,167,170,222.2,0.0,3095.0289186981317,0.00264,1,0.01758
402,168,219,187.0,0.0,10312.531770030651,0.01465,1,0.06453
403,169,179,239.5,0.0,1490.865135776982,0.00171,1,0.0103
404,169,226,181.8,0.0,5456.2357096496935,0.00422,1,0.02669
405,170,158,187.0,0.0,3219.9336511395813,0.00468,1,0.01993
406,171,212,251.0,0.0,2646.2650604534256,0.00376,1,0.02203
407,172,216,233.5,0.0,10064.620173721163,0.01003,1,0.05636
408,172,2207,615.0,0.0,1228.2584613949994,0.00192,1,0.01073
409,172,2407,307.6,0.0,1493.17293884787,0.0021,1,0.01304
410,172,2714,363.0,0.0,6171.257877118086,0.00861,1,0.05133
411,173,182,369.0,0.0,4371.468316782587,0.00912,1,0.05349
412,173,2351,220.2,0.0,14272.980663331062,0.01284,1,0.09017
413,173,2457,465.0,0.0,1627.0212613129738,0.00381,1,0.01976
414,174,815,213.0,0.0,8918.123651921394,0.01273,1,0.05412
415,174,815,213.0,0.0,8918.123651921394,0.01273,1,0.05412
416,174,2436,206.6,0.0,2602.40629328238,0.00368,1,0.02481
417,175,200,277.0,0.0,4407.054756856873,0.00691,1,0.03904
418,175,229,310.0,0.0,4976.674726715939,0.00873,1,0.04934
419,177,208,352.9,0.0,7809.022166525025,0.0106,1,0.07051
420,177,900,251.0,0.0,7831.68159160234,0.01118,1,0.06552
421,178,752,2339.3,0.0,8039.869805928181,0.00068,1,0.01095
422,178,784,2020.0,0.0,5630.183972841847,0.0008,1,0.00971
423,178,2102,1998.1,0.0,10030.771700308105,0.00074,1,0.01292
424,179,188,219.1,0.0,3202.306438609752,0.00262,1,0.0152
425,179,202,205.0,0.0,2908.635041997007,0.00174,1,0.00976
426,180,150,187.0,0.0,17004.943314757274,0.02475,1,0.10526
427,181,185,251.0,0.0,4278.24413640278,0.00608,1,0.03562
428,182,134,187.0,0.0,16074.445648326813,0.02438,1,0.10748
429,182,2368,230.9,0.0,5628.047876711833,0.00415,1,0.02514
430,182,2457,358.0,0.0,3860.0555598991405,0.00731,1,0.04555
431,182,2671,250.7,0.0,2974.8114259963754,0.00198,1,0.01263
432,182,2734,217.6,0.0,1065.59307356915,0.00082,1,0.00532
433,184,170,251.0,0.0,3177.0454701496205,0.00363,1,0.02051
434,185,146,251.0,0.0,4138.524499565882,0.00558,1,0.03156
435,186,168,187.0,0.0,7012.877979236338,0.01021,1,0.04497
436,188,202,236.3,0.0,2351.7983046098516,0.00122,1,0.00819
437,189,188,251.0,0.0,7610.274361170174,0.00995,1,0.05832
438,189,208,251.0,0.0,2826.8289697610107,0.00135,1,0.00792
439,190,140,187.0,0.0,5778.42781343048,0.0084,1,0.03705
440,190,193,251.0,0.0,3923.073197982682,0.00557,1,0.03267
441,190,624,187.0,0.0,7007.258232039071,0.0102,1,0.04493
442,191,208,251.0,0.0,1652.772662303876,0.00235,1,0.01376
443,191,785,245.0,0.0,3662.5801156558405,0.00727,1,0.03095
444,193,219,251.0,0.0,6129.339490293561,0.0084,1,0.04925
445,193,242,188.5,0.0,2380.9497400838845,0.00161,1,0.01003
446,194,187,251.0,0.0,8283.946209396256,0.01087,1,0.06371
447,194,325,251.0,0.0,9404.811597471087,0.01377,1,0.08073
448,194,2223,371.2,0.0,8101.415573949731,0.00625,1,0.03998
449,195,360,221.0,0.0,567.3754916972861,0.0052,1,0.02972
450,197,227,310.0,0.0,1081.0135341078815,0.00218,1,0.01278
451,197,227,244.2,0.0,1372.2940031672533,0.00134,1,0.00867
452,197,249,251.0,0.0,2158.860618611137,0.00307,1,0.01798
453,197,249,193.2,0.0,2804.730927905773,0.00189,1,0.00992
454,199,172,384.0,0.0,9708.331261563013,0.02943,1,0.12973
455,201,162,251.0,0.0,4500.884137686699,0.00639,1,0.03748
456,201,246,187.0,0.0,8641.036127350759,0.01257,1,0.05349
457,202,2363,335.0,0.0,7023.495639576719,0.01196,1,0.06339
458,206,200,187.0,0.0,9194.234634815102,0.01338,1,0.05896
459,207,194,187.0,0.0,12740.872477590901,0.01907,1,0.08409
460,207,2223,314.2,0.0,4333.401496936787,0.00741,1,0.04536
461,207,2413,220.6,0.0,6225.675837798031,0.00527,1,0.0299
462,210,174,187.0,0.0,14873.952665709878,0.02377,1,0.10475
463,210,238,187.0,0.0,12116.354954704386,0.01762,1,0.075
464,211,228,389.0,0.0,4072.657306320272,0.00412,1,0.02458
465,211,2084,463.0,0.0,3894.754123039541,0.00649,1,0.04183
466,211,2334,347.0,0.0,7487.9389746989655,0.00649,1,0.03732
467,211,2334,347.0,0.0,7487.9389746989655,0.00649,1,0.03732
468,211,2524,548.0,0.0,2094.6156035304734,0.00115,1,0.00764
469,211,2524,548.0,0.0,2094.6156035304734,0.00115,1,0.00764
470,212,184,251.0,0.0,2957.359156771518,0.00409,1,0.02397
471,213,136,187.0,0.0,7607.8658567753055,0.01029,1,0.04536
472,213,240,197.3,0.0,5169.498032992889,0.00402,1,0.01848
473,213,2522,235.2,0.0,4225.490623080794,0.0022,1,0.01411
474,214,2208,2240.2,0.0,2715.5606715642534,0.00023,1,0.0035
475,215,341,750.0,0.0,9543.251243378427,0.00546,1,0.05679
476,215,2099,480.0,0.0,8466.315323850402,0.00219,1,0.02303
477,215,2099,480.0,0.0,8466.315323850402,0.00219,1,0.02303
478,216,86,187.0,0.0,3172.4034070071657,0.00554,1,0.02443
479,216,2531,228.4,0.0,3298.037072143241,0.00438,1,0.02839
480,218,633,2020.0,0.0,4177.077785491519,0.00059,1,0.00721
481,219,224,310.0,0.0,1015.9677050658635,0.00156,1,0.01139
482,219,224,204.8,0.0,1537.8417410664924,0.00218,1,0.01182
483,223,246,187.0,0.0,2645.928120414395,0.00424,1,0.01803
484,223,246,233.6,0.0,2118.101705982414,0.00268,1,0.01728
485,224,242,251.0,0.0,7677.6056021563,0.0109,1,0.06393
486,225,247,187.0,0.0,5149.748097093733,0.00945,1,0.04022
487,225,2287,250.7,0.0,1707.118804010857,0.00157,1,0.00934
488,225,2455,199.7,0.0,4611.709565002159,0.00363,1,0.02167
489,225,2524,189.2,0.0,10712.682108991832,0.00846,1,0.05217
490,228,735,345.0,0.0,4911.556059743136,0.01319,1,0.05811
491,228,997,187.0,0.0,15483.470576099606,0.02196,1,0.09676
492,229,152,310.0,0.0,2101.243415258386,0.00369,1,0.02161
493,230,712,2086.0,0.0,13067.288216519757,0.0007,1,0.01352
494,230,1827,2768.0,0.0,5165.130812349953,0.00058,1,0.01198
495,231,2275,284.9,0.0,1173.0101952301623,0.00134,1,0.00854
496,231,2308,312.5,0.0,822.1316190741081,0.00077,1,0.00381
497,231,2436,385.0,0.0,3753.2081665192777,0.00359,1,0.02223
498,231,2436,385.0,0.0,3753.2081665192777,0.00359,1,0.02223
499,238,164,187.0,0.0,6140.858829448873,0.00894,1,0.03938
500,239,154,251.0,0.0,5188.238900054788,0.00737,1,0.0432
501,239,156,187.0,0.0,9717.869595929404,0.01414,1,0.06232
502,240,180,187.0,0.0,3602.1340371919614,0.00524,1,0.0231
503,240,2742,456.0,0.0,6668.480810969138,0.01171,1,0.07289
504,241,223,251.0,0.0,3765.3010488383848,0.00485,1,0.02842
505,242,628,187.0,0.0,6741.538909411068,0.00981,1,0.04323
506,242,763,251.0,0.0,2401.1278807430067,0.00341,1,0.01999
507,243,186,251.0,0.0,5013.859695060317,0.00712,1,0.04025
508,243,768,251.0,0.0,2673.4959960112965,0.0038,1,0.02226
509,243,2712,245.9,0.0,2486.703627912924,0.00076,1,0.00469
510,244,135,2020.0,0.0,7589.10098389735,0.00108,1,0.01307
511,244,178,2020.0,0.0,24244.051607000063,0.033,1,0.043
512,244,712,2768.0,0.0,27435.52090741255,0.01,1,0.1
513,244,2085,2367.6,0.0,18570.974059185126,0.00123,1,0.0195
514,244,2085,2367.6,0.0,18570.974059185126,0.00123,1,0.0195
515,244,2169,2490.9,0.0,13746.345338289859,0.00126,1,0.01792
516,245,150,187.0,0.0,8819.814937584582,0.01207,1,0.05318
517,246,157,338.0,0.0,2704.3151699186938,0.00522,1,0.02298
518,246,689,328.0,0.0,2405.5096272561454,0.00446,1,0.02617
519,247,2122,337.6,0.0,2986.64219771831,0.0023,1,0.01303
520,247,2122,337.6,0.0,2986.64219771831,0.0023,1,0.01303
521,247,2122,337.6,0.0,2986.64219771831,0.0023,1,0.01303
522,247,2433,247.8,0.0,2500.9332372173517,0.00273,1,0.01684
523,247,2433,247.8,0.0,2500.9332372173517,0.00273,1,0.01684
524,247,2455,212.4,0.0,3815.8797698046246,0.00547,1,0.02243
525,249,200,251.0,0.0,8700.447319872035,0.01236,1,0.07244
526,250,1162,548.0,0.0,10184.58024873469,0.00653,1,0.06378
527,251,352,98.0,0.0,8358.097818643884,0.01283,1,0.07327
528,251,352,182.0,0.0,4500.514210039015,0.01566,1,0.05666
529,251,352,182.0,0.0,4500.514210039015,0.01566,1,0.05666
530,251,1293,102.5,0.0,9320.536416210642,0.01291,1,0.05587
531,252,348,220.0,0.0,2408.9144397810733,0.01071,1,0.04441
532,252,384,176.0,0.0,697.6555795761891,0.00248,1,0.01085
533,254,298,220.0,0.0,8509.461835792707,0.0729,1,0.17811
534,255,295,149.0,0.0,5905.656275475295,0.01784,1,0.0795
535,255,345,112.8,0.0,12270.024429728706,0.013,1,0.06509
536,256,262,149.0,0.0,9367.462882329479,0.0282,1,0.12334
537,256,344,124.7,0.0,4022.144174870879,0.0047,1,0.0261
538,256,380,149.0,0.0,2887.149658999185,0.00869,1,0.03873
539,256,380,113.9,0.0,3776.868298427379,0.00869,1,0.0389
540,256,388,98.0,0.0,10294.650897727404,0.01572,1,0.08971
541,257,285,149.0,0.0,10541.500476669116,0.03574,1,0.14831
542,258,273,98.0,0.0,18683.423150262417,0.0285,1,0.17117
543,259,322,138.0,0.0,12587.53210117412,0.02704,1,0.16239
544,260,261,135.0,0.0,8630.637102132034,0.01814,1,0.1036
545,260,368,121.0,0.0,12789.074344897292,0.0241,1,0.1376
546,260,368,139.4,0.0,11100.98992634557,0.02429,1,0.12664
547,260,368,139.4,0.0,11100.98992634557,0.02429,1,0.12664
548,260,2647,222.0,0.0,5255.411525917105,0.02078,1,0.09282
549,260,2647,222.0,0.0,5255.411525917105,0.02078,1,0.09282
550,260,2647,222.0,0.0,5255.411525917105,0.02078,1,0.09282
551,260,2647,222.0,0.0,5255.411525917105,0.02078,1,0.09282
552,261,1209,134.0,0.0,8702.678665654788,0.01814,1,0.10369
553,262,280,141.2,0.0,4315.798324646359,0.00638,1,0.03125
554,262,323,98.0,0.0,5457.442103752675,0.00833,1,0.05
555,263,349,146.3,0.0,949.2686867295531,0.00334,1,0.0133
556,263,368,149.0,0.0,17144.454850728085,0.04523,1,0.19779
557,264,365,98.0,0.0,3451.009838210213,0.00527,1,0.03162
558,264,365,107.0,0.0,3160.737982659821,0.00734,1,0.02861
559,264,371,98.0,0.0,7527.755724437713,0.01148,1,0.0656
560,264,372,98.0,0.0,4926.167557547293,0.00752,1,0.04513
561,264,373,118.8,0.0,2266.953478852818,0.00476,1,0.02162
562,265,300,205.1,0.0,4638.193545815842,0.01267,1,0.06317
563,265,300,205.1,0.0,4638.193545815842,0.01267,1,0.06317
564,265,300,205.1,0.0,4638.193545815842,0.01267,1,0.06317
565,265,300,205.1,0.0,4638.193545815842,0.01267,1,0.06317
566,265,329,221.0,0.0,2585.0040813425762,0.00919,1,0.05252
567,265,348,149.0,0.0,2721.43872285321,0.00883,1,0.03662
568,265,375,98.0,0.0,10768.540454877539,0.03766,1,0.09203
569,265,2479,199.7,0.0,1501.034865247248,0.00598,1,0.03085
570,267,296,548.0,0.0,21510.18035270159,0.01395,1,0.13638
571,267,304,548.0,0.0,15752.071577332057,0.0091,1,0.0889
572,267,2000,800.0,0.0,7852.436644175064,0.00321,1,0.02952
573,267,2000,800.0,0.0,7852.436644175064,0.00321,1,0.02952
574,268,2520,165.0,0.0,1699.3474895993247,0.00598,1,0.02208
575,270,248,149.0,0.0,11576.110728715308,0.02142,1,0.09374
576,270,2318,137.5,0.0,7232.498559919282,0.01354,1,0.06359
577,271,105,181.0,0.0,2899.9743340567716,0.00822,1,0.04545
578,271,305,177.3,0.0,9340.340237107452,0.0385,1,0.12695
579,272,295,362.0,0.0,1668.3098656627428,0.01656,1,0.0738
580,272,295,450.0,0.0,1342.0626030442509,0.00675,1,0.03527
581,272,313,98.0,0.0,25497.90813345347,0.0973,1,0.23774
582,272,360,135.0,0.0,17311.004934640758,0.0351,1,0.21073
583,272,2637,220.0,0.0,5056.475382724441,0.01523,1,0.07918
584,272,2637,220.0,0.0,5056.475382724441,0.01523,1,0.07918
585,272,2637,220.0,0.0,5056.475382724441,0.01523,1,0.07918
586,273,268,98.0,0.0,6984.056128639616,0.01378,1,0.07869
587,274,285,188.0,0.0,11577.203877089545,0.0401,1,0.16637
588,274,346,149.0,0.0,9332.270619518118,0.02809,1,0.12288
589,274,789,205.0,0.0,6917.840654855153,0.01562,1,0.08173
590,274,789,205.0,0.0,6917.840654855153,0.01562,1,0.08173
591,274,789,205.0,0.0,6917.840654855153,0.01562,1,0.08173
592,275,925,443.0,0.0,3144.02955783137,0.00227,1,0.01625
593,276,281,140.0,0.0,13918.622010340045,0.02306,1,0.10041
594,276,295,146.9,0.0,10456.573341701656,0.02579,1,0.10507
595,276,347,221.0,0.0,2928.6879454579125,0.02467,1,0.05926
596,276,347,147.8,0.0,4379.161271625159,0.00617,1,0.03315
597,278,789,149.0,0.0,3818.3618563353944,0.01232,1,0.05113
598,279,318,190.0,0.0,3899.0756300750463,0.00885,1,0.05057
599,279,2395,450.0,0.0,2176.5367255156075,0.01375,1,0.06981
600,280,281,114.1,0.0,3784.6364838319478,0.00717,1,0.02872
601,280,316,150.0,0.0,6391.0558147037855,0.03732,1,0.09121
602,280,323,137.0,0.0,2684.384481143172,0.00685,1,0.02774
603,280,383,149.0,0.0,6885.633716545248,0.02074,1,0.09067
604,281,316,122.1,0.0,5164.527817141786,0.00917,1,0.04103
605,281,323,120.5,0.0,3351.6731829665628,0.00491,1,0.02377
606,281,339,250.0,0.0,1904.5974992061088,0.00583,1,0.04065
607,281,339,113.2,0.0,4206.266561850946,0.00484,1,0.02528
608,281,344,149.0,0.0,2336.2782710103825,0.00703,1,0.03076
609,281,375,143.5,0.0,2440.192462808964,0.00723,1,0.03221
610,282,271,342.0,0.0,3701.5271513373273,0.0661,1,0.16158
611,282,379,342.0,0.0,1077.2470544610856,0.00696,1,0.01672
612,284,274,220.0,0.0,6518.258581168726,0.05582,1,0.13643
613,284,312,220.0,0.0,9713.019888199284,0.0832,1,0.2033
614,285,312,220.0,0.0,9771.978058693467,0.03433,1,0.19612
615,286,334,548.0,0.0,13964.855123006995,0.00895,1,0.08746
616,287,326,98.0,0.0,4973.221427275928,0.00768,1,0.04384
617,287,331,250.0,0.0,1259.8797304407287,0.00471,1,0.02825
618,287,365,155.0,0.0,1997.8221036603268,0.00384,1,0.02206
619,289,383,203.2,0.0,7603.249187959479,0.02196,1,0.08515
620,289,383,203.2,0.0,7603.249187959479,0.02196,1,0.08515
621,289,383,203.2,0.0,7603.249187959479,0.02196,1,0.08515
622,289,383,203.2,0.0,7603.249187959479,0.02196,1,0.08515
623,289,2613,204.8,0.0,5922.234812180641,0.01405,1,0.06181
624,289,2613,204.8,0.0,5922.234812180641,0.01405,1,0.06181
625,289,2613,204.8,0.0,5922.234812180641,0.01405,1,0.06181
626,290,104,432.0,0.0,6836.119719542108,0.00177,1,0.01538
627,290,292,820.0,0.0,3250.6789044358525,0.0031,1,0.02
628,290,304,750.0,0.0,3404.724623445099,0.00347,1,0.02481
629,291,310,221.0,0.0,4205.115101962586,0.02145,1,0.09562
630,291,356,221.0,0.0,2438.53189183416,0.01081,1,0.04816
631,291,373,111.3,0.0,12996.018006334018,0.02092,1,0.10622
632,292,104,765.0,0.0,4885.600054514002,0.00422,1,0.03665
633,292,104,765.0,0.0,4885.600054514002,0.00422,1,0.03665
634,292,104,765.0,0.0,4885.600054514002,0.00422,1,0.03665
635,292,104,765.0,0.0,4885.600054514002,0.00422,1,0.03665
636,292,324,820.0,0.0,3307.5555980848108,0.00316,1,0.0309
637,293,310,221.0,0.0,2160.955575437238,0.01369,1,0.045
638,294,75,2300.0,0.0,14056.971057481263,0.0013,1,0.015
639,294,75,2300.0,0.0,14056.971057481263,0.0013,1,0.015
640,294,602,2855.0,0.0,14042.098065955506,0.0011,1,0.013
641,294,602,2855.0,0.0,14042.098065955506,0.0011,1,0.013
642,294,668,2295.0,0.0,12322.317553722516,0.0013,1,0.015
643,294,924,2020.0,0.0,10458.459590913028,0.0013,1,0.015
644,295,270,221.0,0.0,2537.7879724070162,0.01086,1,0.07565
645,295,336,219.5,0.0,6462.60269436089,0.01052,1,0.05177
646,295,336,219.5,0.0,6462.60269436089,0.01052,1,0.05177
647,295,336,219.5,0.0,6462.60269436089,0.01052,1,0.05177
648,295,2318,130.0,0.0,3392.2364267476883,0.00514,1,0.02614
649,295,2401,226.0,0.0,618.9018931427061,0.00271,1,0.01299
650,297,12,149.0,0.0,19012.92681240674,0.0571,1,0.24977
651,297,2707,199.9,0.0,7310.603178078957,0.01402,1,0.07487
652,298,338,127.0,0.0,18851.787772131076,0.03726,1,0.22382
653,298,352,251.0,0.0,4192.186365443372,0.0163,1,0.09779
654,299,334,750.0,0.0,5337.226233317288,0.00333,1,0.03466
655,299,334,750.0,0.0,5337.226233317288,0.00333,1,0.03466
656,300,280,98.0,0.0,8489.523857729453,0.03287,1,0.08037
657,300,315,214.9,0.0,5144.29402372813,0.01965,1,0.08683
658,300,315,214.9,0.0,5144.29402372813,0.01965,1,0.08683
659,300,316,223.4,0.0,1647.2189184201798,0.00628,1,0.03249
660,300,316,223.4,0.0,1647.2189184201798,0.00628,1,0.03249
661,300,316,223.4,0.0,1647.2189184201798,0.00628,1,0.03249
662,300,316,223.4,0.0,1647.2189184201798,0.00628,1,0.03249
663,300,369,122.3,0.0,12842.47991531595,0.01996,1,0.07745
664,300,375,226.2,0.0,1795.2668987265145,0.00645,1,0.02947
665,300,375,226.2,0.0,1795.2668987265145,0.00645,1,0.02947
666,300,375,226.2,0.0,1795.2668987265145,0.00645,1,0.02947
667,300,375,226.2,0.0,1795.2668987265145,0.00645,1,0.02947
668,304,299,1000.0,0.0,7679.223159828709,0.003,1,0.03
669,305,356,221.0,0.0,3554.5204469641844,0.01912,1,0.04672
670,305,374,210.2,0.0,2892.1716631512195,0.00646,1,0.03094
671,305,374,210.2,0.0,2892.1716631512195,0.00646,1,0.03094
672,305,374,210.2,0.0,2892.1716631512195,0.00646,1,0.03094
673,305,374,210.2,0.0,2892.1716631512195,0.00646,1,0.03094
674,305,2735,218.1,0.0,3337.8840561678676,0.00818,1,0.03981
675,305,2735,218.1,0.0,3337.8840561678676,0.00818,1,0.03981
676,305,2735,218.1,0.0,3337.8840561678676,0.00818,1,0.03981
677,310,384,149.0,0.0,4998.500469567392,0.01218,1,0.05051
678,310,2688,121.0,0.0,1307.0645925340552,0.0032,1,0.01514
679,312,385,98.0,0.0,19906.577244402124,0.03036,1,0.17347
680,312,2232,143.5,0.0,8675.13156745078,0.01012,1,0.05619
681,312,2464,242.0,0.0,3059.5437134511862,0.00836,1,0.04243
682,312,2464,242.0,0.0,3059.5437134511862,0.00836,1,0.04243
683,313,316,114.0,0.0,6621.693399870104,0.01175,1,0.06712
684,313,329,117.7,0.0,4345.338428969619,0.01045,1,0.04497
685,313,339,149.0,0.0,5236.898532606193,0.01576,1,0.07025
686,313,380,113.6,0.0,3382.7792809975067,0.00602,1,0.03053
687,313,384,191.0,0.0,3043.949881654666,0.01175,1,0.05234
688,315,323,98.0,0.0,10479.287552477866,0.01599,1,0.09132
689,315,336,165.8,0.0,10004.19316536447,0.01822,1,0.0774
690,315,383,98.0,0.0,3551.005479692,0.01354,1,0.03311
691,315,383,228.8,0.0,1520.9726267911537,0.00447,1,0.02389
692,315,383,228.8,0.0,1520.9726267911537,0.00447,1,0.02389
693,316,329,138.5,0.0,2050.8194287337833,0.00487,1,0.02829
694,316,339,151.1,0.0,1100.0782630134881,0.00319,1,0.01465
695,316,348,179.5,0.0,2157.0238793799444,0.00872,1,0.03704
696,316,348,179.5,0.0,2157.0238793799444,0.00872,1,0.03704
697,316,375,149.0,0.0,1889.5611830869402,0.00569,1,0.02535
698,316,375,110.5,0.0,2547.915079456598,0.00317,1,0.01761
699,316,380,118.3,0.0,4285.514036804883,0.01046,1,0.04142
700,316,2393,220.0,0.0,3589.169277425633,0.01587,1,0.05264
701,318,289,193.0,0.0,5455.16481384033,0.02206,1,0.09153
702,319,322,149.0,0.0,7214.886862236233,0.01657,1,0.09953
703,319,391,155.0,0.0,13678.691347193286,0.03287,1,0.18769
704,321,381,253.0,0.0,7585.709504323764,0.0747,1,0.18259
705,321,2647,207.0,0.0,6169.98578478327,0.0074,1,0.04434
706,321,2647,207.0,0.0,6169.98578478327,0.0074,1,0.04434
707,321,2647,207.0,0.0,6169.98578478327,0.0074,1,0.04434
708,321,2647,207.0,0.0,6169.98578478327,0.0074,1,0.04434
709,322,2366,163.5,0.0,2914.6620716561224,0.00868,1,0.04108
710,322,2366,163.5,0.0,2914.6620716561224,0.00868,1,0.04108
711,323,344,221.0,0.0,1718.6542811738288,0.00591,1,0.03377
712,323,344,121.1,0.0,3136.4376229514137,0.00597,1,0.02955
713,323,369,107.0,0.0,5067.415995108519,0.01107,1,0.05721
714,323,375,250.0,0.0,3015.1272608075124,0.01523,1,0.06786
715,324,104,384.3,0.0,10581.0032436512,0.00267,1,0.02788
716,324,286,548.0,0.0,1953.274980720971,0.00125,1,0.01223
717,324,377,672.0,0.0,4028.079090864575,0.0042,1,0.03003
718,324,377,672.0,0.0,4028.079090864575,0.0042,1,0.03003
719,326,372,143.5,0.0,5351.984833159959,0.01427,1,0.05628
720,328,292,750.0,0.0,3544.8648876073294,0.00313,1,0.03062
721,328,299,548.0,0.0,2512.2869431373592,0.00152,1,0.0149
722,329,339,157.1,0.0,2481.0994367320186,0.00796,1,0.03347
723,329,344,137.8,0.0,7361.149648350938,0.00841,1,0.03807
724,329,348,220.0,0.0,778.037342946028,0.00298,1,0.01689
725,331,271,149.0,0.0,4824.252439921514,0.01233,1,0.07039
726,331,372,120.0,0.0,1477.336521996328,0.0069,1,0.01687
727,331,372,119.1,0.0,1488.500274051716,0.00419,1,0.0168
728,335,874,409.0,0.0,4073.2975154398973,0.0094,1,0.05512
729,336,347,98.0,0.0,2733.67723281552,0.00402,1,0.02416
730,336,369,98.0,0.0,3100.3055718873456,0.01164,1,0.02796
731,336,369,172.3,0.0,1763.3775162214733,0.00547,1,0.02013
732,338,259,133.0,0.0,11227.3077423029,0.02325,1,0.1396
733,339,375,243.2,0.0,587.8547028649537,0.00262,1,0.01278
734,341,2125,342.1,0.0,7077.567699443052,0.0017,1,0.01586
735,342,354,340.0,0.0,194.26785563605756,0.00325,1,0.02263
736,342,2261,267.0,0.0,3915.744128888349,0.01531,1,0.06556
737,342,2261,267.0,0.0,3915.744128888349,0.01531,1,0.06556
738,344,345,250.0,0.0,3700.6036986583235,0.01869,1,0.08329
739,344,375,134.1,0.0,4573.899491550801,0.00774,1,0.04006
740,345,347,98.0,0.0,6297.336969772758,0.015,1,0.088
741,345,347,114.4,0.0,5394.571879700439,0.01162,1,0.04985
742,345,2401,246.3,0.0,3267.6843227325676,0.00829,1,0.03465
743,346,353,140.4,0.0,12342.942392196313,0.019,1,0.08615
744,347,369,100.9,0.0,4993.820825100632,0.01147,1,0.04312
745,348,365,171.4,0.0,8990.434711723532,0.02126,1,0.13302
746,348,365,171.4,0.0,8990.434711723532,0.02126,1,0.13302
747,349,346,115.0,0.0,6857.164341272139,0.01395,1,0.07966
748,353,390,98.0,0.0,8997.081409561011,0.03433,1,0.08389
749,353,1064,98.0,0.0,13333.608375157799,0.02034,1,0.11619
750,354,2016,151.6,0.0,3866.8644860525105,0.00314,1,0.01523
751,354,2016,151.6,0.0,3866.8644860525105,0.00314,1,0.01523
752,356,2602,126.8,0.0,2281.5903948616015,0.0044,1,0.01935
753,356,2735,109.4,0.0,3309.9671652615566,0.00642,1,0.03541
754,359,268,221.0,0.0,4191.783816193586,0.01054,1,0.07345
755,359,268,221.0,0.0,4191.783816193586,0.01054,1,0.07345
756,359,279,149.0,0.0,8791.219975215248,0.02646,1,0.10977
757,359,2520,165.0,0.0,5214.9034747202695,0.00893,1,0.03943
758,361,360,450.0,0.0,3106.551554775572,0.02115,1,0.08773
759,361,379,221.0,0.0,3111.5991733608807,0.01168,1,0.07015
760,361,2725,130.2,0.0,6864.161191722206,0.00858,1,0.04644
761,363,1276,307.0,0.0,14754.85033163535,0.03,1,0.18
762,363,1276,307.0,0.0,14754.85033163535,0.03,1,0.18
763,363,2366,450.0,0.0,1382.8399296784828,0.01273,1,0.04606
764,365,373,149.0,0.0,3168.228955100256,0.00954,1,0.03956
765,365,388,149.0,0.0,9754.953969310123,0.02936,1,0.13085
766,367,319,250.0,0.0,3113.1991753089837,0.01212,1,0.06921
767,367,2657,163.0,0.0,7391.564270174558,0.00714,1,0.03415
768,369,345,149.0,0.0,5381.325470052296,0.0162,1,0.07086
769,370,254,220.0,0.0,6721.014796786129,0.0221,1,0.13272
770,370,367,98.0,0.0,15938.386641116527,0.05936,1,0.14511
771,370,1058,220.0,0.0,4640.200428417958,0.04242,1,0.10187
772,370,2635,144.0,0.0,3362.2515458381868,0.00782,1,0.02984
773,370,2657,112.2,0.0,3539.145805429541,0.00825,1,0.03933
774,371,384,221.0,0.0,1332.366537794651,0.00595,1,0.02651
775,371,384,255.0,0.0,1154.7176660886978,0.00495,1,0.01998
776,371,2688,203.2,0.0,1517.834473430639,0.00524,1,0.02486
777,372,373,136.0,0.0,1635.8089012015719,0.00307,1,0.01796
778,373,293,221.0,0.0,2521.252453145181,0.02116,1,0.05173
779,374,43,221.0,0.0,11142.119418631264,0.02731,1,0.19029
