Resource,Zone,Model,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Ramp_Up_Percentage,Ramp_Dn_Percentage,region,cluster
NG_5012_3,578,2,0,0,18.8,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_1062_1,59,2,0,0,71.0,-1,-1,100900.0,25700.0,6.94,9.79,TX_NG,0.634,0.1,0.9,TX,1
NG_12743_1,2091,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.1,0.9,TX,1
NG_12742_8,2090,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12742_7,2090,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12742_6,2090,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_5012_2,578,2,0,0,18.8,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_12742_5,2090,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12742_4,2090,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_7058_5,1379,2,0,0,28.5,-1,-1,100900.0,25700.0,6.94,9.671,TX_NG,0.491,0.1,0.9,TX,1
NG_7355_1,1642,2,0,0,169.0,-1,-1,100900.0,25700.0,6.94,10.067,TX_NG,0.3,0.1,0.9,TX,1
NG_12742_3,2090,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12742_2,2090,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_7058_4,1379,2,0,0,32.0,-1,-1,100900.0,25700.0,6.94,9.681,TX_NG,0.625,0.1,0.9,TX,1
NG_5012_12,578,2,0,0,18.8,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_12742_1,2090,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12998_1,2320,2,0,0,70.0,-1,-1,100900.0,25700.0,6.94,9.788,TX_NG,0.571,0.1,0.9,TX,1
NG_12741_1,2089,2,0,0,85.0,-1,-1,100900.0,25700.0,6.94,9.83,TX_NG,0.3,0.1,0.9,TX,1
NG_12740_1,2088,2,0,0,140.0,-1,-1,100900.0,25700.0,6.94,9.986,TX_NG,0.643,0.1,0.9,TX,1
NG_5012_11,578,2,0,0,18.8,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_7058_1,1379,2,0,0,58.0,-1,-1,100900.0,25700.0,6.94,9.755,TX_NG,0.3,0.1,0.9,TX,1
NG_7400_73,1677,2,0,0,57.0,-1,-1,100900.0,25700.0,6.94,9.753,TX_NG,0.526,0.1,0.9,TX,1
NG_13016_1,2338,2,0,0,110.0,-1,-1,100900.0,25700.0,6.94,9.902,TX_NG,0.3,0.1,0.9,TX,1
NG_7054_2,1375,2,0,0,43.0,-1,-1,100900.0,25700.0,6.94,9.713,TX_NG,0.465,0.1,0.9,TX,1
NG_5012_10,578,2,0,0,18.8,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_13377_7,2699,2,0,0,18.0,-1,-1,100900.0,25700.0,6.94,9.641,TX_NG,0.556,0.1,0.9,TX,1
NG_7054_1,1375,2,0,0,43.0,-1,-1,100900.0,25700.0,6.94,9.713,TX_NG,0.465,0.1,0.9,TX,1
NG_12729_3,2078,2,0,0,138.0,-1,-1,100900.0,25700.0,6.94,9.979,TX_NG,0.3,0.1,0.9,TX,1
NG_7400_84,1677,2,0,0,56.0,-1,-1,100900.0,25700.0,6.94,9.748,TX_NG,0.536,0.1,0.9,TX,1
NG_5012_1,578,2,0,0,18.8,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_7034_1,1355,2,0,0,15.0,-1,-1,100900.0,25700.0,6.94,9.633,TX_NG,0.3,0.1,0.9,TX,1
NG_12622_ST,1978,2,0,0,172.0,-1,-1,100900.0,25700.0,6.94,10.076,TX_NG,0.378,0.1,0.9,TX,1
NG_7033_1,1354,2,0,0,30.0,-1,-1,100900.0,25700.0,6.94,9.675,TX_NG,0.567,0.1,0.9,TX,1
NG_7032_1,1353,2,0,0,30.0,-1,-1,100900.0,25700.0,6.94,9.675,TX_NG,0.567,0.1,0.9,TX,1
NG_7031_1,1352,2,0,0,30.0,-1,-1,100900.0,25700.0,6.94,9.675,TX_NG,0.667,0.1,0.9,TX,1
NG_4162_9,534,2,0,0,157.0,-1,-1,100900.0,25700.0,6.94,10.034,TX_NG,0.382,0.1,0.9,TX,1
NG_7029_3,1350,2,0,0,12.0,-1,-1,100900.0,25700.0,6.94,9.625,TX_NG,0.3,0.1,0.9,TX,1
NG_13406_1,2728,2,0,0,42.5,-1,-1,100900.0,25700.0,6.94,9.711,TX_NG,0.3,0.1,0.9,TX,1
NG_12706_1,2057,2,0,0,204.0,-1,-1,112900.0,33500.0,2.12,6.171,TX_NG,0.4,0.1,0.64,TX,1
NG_12705_1,2056,2,0,0,204.0,-1,-1,112900.0,33500.0,2.12,6.171,TX_NG,0.4,0.1,0.64,TX,1
NG_7029_2,1350,2,0,0,15.0,-1,-1,100900.0,25700.0,6.94,9.633,TX_NG,0.3,0.1,0.9,TX,1
NG_12702_1,2053,2,0,0,92.0,-1,-1,100900.0,25700.0,6.94,9.849,TX_NG,0.707,0.1,0.9,TX,1
NG_7029_1,1350,2,0,0,15.0,-1,-1,100900.0,25700.0,6.94,9.633,TX_NG,0.3,0.1,0.9,TX,1
NG_4161_8,533,2,0,0,157.0,-1,-1,100900.0,25700.0,6.94,10.034,TX_NG,0.382,0.1,0.9,TX,1
NG_12701_1,2052,2,0,0,92.0,-1,-1,100900.0,25700.0,6.94,9.849,TX_NG,0.707,0.1,0.9,TX,1
NG_7024_10,1346,2,0,0,37.0,-1,-1,100900.0,25700.0,6.94,9.696,TX_NG,0.3,0.1,0.9,TX,1
NG_12692_1,2044,2,0,0,109.0,-1,-1,100900.0,25700.0,6.94,9.897,TX_NG,0.826,0.1,0.9,TX,1
NG_12689_9,2041,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12689_8,2041,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12689_7,2041,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12689_6,2041,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_1074_1,71,2,0,0,166.7,-1,-1,100900.0,25700.0,6.94,10.061,TX_NG,0.509,0.1,0.9,TX,1
NG_12689_5,2041,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_2024_1,148,2,0,0,76.0,-1,-1,100900.0,25700.0,6.94,9.805,TX_NG,0.526,0.1,0.9,TX,1
NG_13377_6A,2699,2,0,0,18.0,-1,-1,100900.0,25700.0,6.94,9.641,TX_NG,0.556,0.1,0.9,TX,1
NG_12689_4,2041,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12689_3,2041,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_7007_1,1330,2,0,0,167.0,-1,-1,100900.0,25700.0,6.94,10.061,TX_NG,0.389,0.1,0.9,TX,1
NG_12689_2,2041,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12689_10,2041,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_12689_1,2041,2,0,0,44.5,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.506,0.1,0.9,TX,1
NG_7005_1,1328,2,0,0,171.0,-1,-1,100900.0,25700.0,6.94,10.072,TX_NG,0.468,0.1,0.9,TX,1
NG_4116_5,494,2,0,0,87.3,-1,-1,100900.0,25700.0,6.94,9.837,TX_NG,0.401,0.1,0.9,TX,1
NG_6304_U3,1272,2,0,0,228.0,-1,-1,112900.0,33500.0,2.12,6.213,TX_NG,0.526,0.1,0.64,TX,1
NG_6302_U2,1270,2,0,0,229.0,-1,-1,112900.0,33500.0,2.12,6.214,TX_NG,0.655,0.1,0.64,TX,1
NG_13126_7,2448,2,0,0,48.0,-1,-1,100900.0,25700.0,6.94,9.725,TX_NG,0.417,0.1,0.9,TX,1
NG_2023_1,147,2,0,0,87.0,-1,-1,100900.0,25700.0,6.94,9.837,TX_NG,0.3,0.1,0.9,TX,1
NG_6301_U4,1269,2,0,0,231.0,-1,-1,112900.0,33500.0,2.12,6.218,TX_NG,0.519,0.1,0.64,TX,1
NG_12623_1,1979,2,0,0,169.0,-1,-1,100900.0,25700.0,6.94,10.067,TX_NG,0.621,0.1,0.9,TX,1
NG_12673_1,2026,2,0,0,68.0,-1,-1,100900.0,25700.0,6.94,9.782,TX_NG,0.809,0.1,0.9,TX,1
NG_6297_1,1265,2,0,0,171.0,-1,-1,100900.0,25700.0,6.94,10.072,TX_NG,0.55,0.1,0.9,TX,1
NG_12672_1,2025,2,0,0,68.0,-1,-1,100900.0,25700.0,6.94,9.782,TX_NG,0.809,0.1,0.9,TX,1
NG_12671_1,2024,2,0,0,70.0,-1,-1,100900.0,25700.0,6.94,9.788,TX_NG,0.786,0.1,0.9,TX,1
NG_6296_1,1264,2,0,0,171.0,-1,-1,100900.0,25700.0,6.94,10.072,TX_NG,0.55,0.1,0.9,TX,1
NG_12670_1,2023,2,0,0,70.0,-1,-1,100900.0,25700.0,6.94,9.788,TX_NG,0.786,0.1,0.9,TX,1
NG_12669_1,2022,2,0,0,98.1,-1,-1,100900.0,25700.0,6.94,9.868,TX_NG,0.591,0.1,0.9,TX,1
NG_4103_9,481,2,0,0,18.3,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.41,0.1,0.9,TX,1
NG_12507_1,1866,2,0,0,406.0,-1,-1,112900.0,33500.0,2.12,6.516,TX_NG,0.4,0.1,0.64,TX,1
NG_1052_1,51,2,0,0,63.0,-1,-1,100900.0,25700.0,6.94,9.769,TX_NG,0.651,0.1,0.9,TX,1
NG_6277_G7,1245,2,0,0,18.4,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_6277_G6,1245,2,0,0,18.4,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_6277_G5,1245,2,0,0,18.4,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_4103_7,481,2,0,0,18.3,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.41,0.1,0.9,TX,1
NG_6277_G4,1245,2,0,0,18.4,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_4103_6,481,2,0,0,18.3,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.41,0.1,0.9,TX,1
NG_12645_1,1999,2,0,0,157.0,-1,-1,100900.0,25700.0,6.94,10.034,TX_NG,0.573,0.1,0.9,TX,1
NG_6277_G2,1245,2,0,0,18.4,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.3,0.1,0.9,TX,1
NG_12644_1,1998,2,0,0,159.0,-1,-1,100900.0,25700.0,6.94,10.038,TX_NG,0.566,0.1,0.9,TX,1
NG_4103_5,481,2,0,0,18.3,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.41,0.1,0.9,TX,1
NG_6260_1,1237,2,0,0,47.3,-1,-1,100900.0,25700.0,6.94,9.725,TX_NG,0.3,0.1,0.9,TX,1
NG_4103_4,481,2,0,0,18.3,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.41,0.1,0.9,TX,1
NG_12628_1,1983,2,0,0,160.0,-1,-1,100900.0,25700.0,6.94,10.042,TX_NG,0.3,0.1,0.9,TX,1
NG_6259_1,1236,2,0,0,47.3,-1,-1,100900.0,25700.0,6.94,9.725,TX_NG,0.3,0.1,0.9,TX,1
NG_12627_1,1982,2,0,0,173.0,-1,-1,100900.0,25700.0,6.94,10.078,TX_NG,0.549,0.1,0.9,TX,1
NG_12626_1,1981,2,0,0,173.0,-1,-1,100900.0,25700.0,6.94,10.078,TX_NG,0.549,0.1,0.9,TX,1
NG_6258_5C,1235,2,0,0,151.0,-1,-1,100900.0,25700.0,6.94,10.015,TX_NG,0.364,0.1,0.9,TX,1
NG_4103_3,481,2,0,0,18.3,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.41,0.1,0.9,TX,1
NG_6257_5A,1234,2,0,0,161.0,-1,-1,100900.0,25700.0,6.94,10.044,TX_NG,0.571,0.1,0.9,TX,1
NG_1051_1,50,2,0,0,64.0,-1,-1,100900.0,25700.0,6.94,9.772,TX_NG,0.641,0.1,0.9,TX,1
NG_6254_4,1231,2,0,0,47.3,-1,-1,100900.0,25700.0,6.94,9.725,TX_NG,0.3,0.1,0.9,TX,1
NG_13377_8,2699,2,0,0,38.0,-1,-1,100900.0,25700.0,6.94,9.698,TX_NG,0.789,0.1,0.9,TX,1
NG_4103_2,481,2,0,0,18.3,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.41,0.1,0.9,TX,1
NG_12616_1,1972,2,0,0,168.0,-1,-1,100900.0,25700.0,6.94,10.063,TX_NG,0.565,0.1,0.9,TX,1
NG_6254_3,1231,2,0,0,47.3,-1,-1,100900.0,25700.0,6.94,9.725,TX_NG,0.317,0.1,0.9,TX,1
NG_12614_1,1970,2,0,0,180.0,-1,-1,100900.0,25700.0,6.94,10.097,TX_NG,0.417,0.1,0.9,TX,1
NG_12612_2,1968,2,0,0,164.0,-1,-1,100900.0,25700.0,6.94,10.053,TX_NG,0.549,0.1,0.9,TX,1
NG_4103_12,481,2,0,0,18.3,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.41,0.1,0.9,TX,1
NG_2118_1,235,2,0,0,153.0,-1,-1,100900.0,25700.0,6.94,10.021,TX_NG,0.588,0.1,0.9,TX,1
NG_12611_1,1967,2,0,0,164.0,-1,-1,100900.0,25700.0,6.94,10.053,TX_NG,0.549,0.1,0.9,TX,1
NG_12610_3,1966,2,0,0,190.0,-1,-1,100900.0,25700.0,6.94,10.126,TX_NG,0.316,0.1,0.9,TX,1
NG_6254_1,1231,2,0,0,47.3,-1,-1,100900.0,25700.0,6.94,9.725,TX_NG,0.3,0.1,0.9,TX,1
NG_13358_1,2680,2,0,0,43.0,-1,-1,100900.0,25700.0,6.94,9.713,TX_NG,0.791,0.1,0.9,TX,1
NG_4103_11,481,2,0,0,18.3,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.41,0.1,0.9,TX,1
NG_6242_1,1225,2,0,0,420.0,-1,-1,112900.0,33500.0,2.12,6.54,TX_NG,0.4,0.1,0.64,TX,1
NG_6233_4,1216,2,0,0,52.0,-1,-1,100900.0,25700.0,6.94,9.738,TX_NG,0.942,0.1,0.9,TX,1
NG_4103_10,481,2,0,0,18.3,-1,-1,100900.0,25700.0,6.94,9.644,TX_NG,0.41,0.1,0.9,TX,1
NG_12643_1,1997,2,0,0,177.0,-1,-1,100900.0,25700.0,6.94,10.088,TX_NG,0.35,0.1,0.9,TX,1
NG_13253_4,2575,2,0,0,18.0,-1,-1,100900.0,25700.0,6.94,9.641,TX_NG,0.889,0.1,0.9,TX,1
NG_13376_1,2698,2,0,0,75.0,-1,-1,100900.0,25700.0,6.94,9.803,TX_NG,0.3,0.1,0.9,TX,1
DFO_4069_2,455,2,0,0,26.6,-1,-1,100900.0,25700.0,6.94,11.0,TX_oil,0.25,0.1,0.9,TX,1
DFO_4069_1,455,2,0,0,26.6,-1,-1,100900.0,25700.0,6.94,11.0,TX_oil,0.25,0.1,0.9,TX,1
DFO_5049_1,606,2,0,0,23.0,-1,-1,100900.0,25700.0,6.94,11.0,TX_oil,0.435,0.1,0.9,TX,1
DFO_12727_1,2076,2,0,0,65.0,-1,-1,100900.0,25700.0,6.94,11.0,TX_oil,0.462,0.1,0.9,TX,1
DFO_12726_1,2075,2,0,0,65.0,-1,-1,100900.0,25700.0,6.94,11.0,TX_oil,0.462,0.1,0.9,TX,1
DFO_12725_1,2074,2,0,0,66.0,-1,-1,100900.0,25700.0,6.94,11.0,TX_oil,0.455,0.1,0.9,TX,1
DFO_12723_1,2072,2,0,0,67.0,-1,-1,100900.0,25700.0,6.94,11.0,TX_oil,0.448,0.1,0.9,TX,1
DFO_12722_1,2071,2,0,0,67.0,-1,-1,100900.0,25700.0,6.94,11.0,TX_oil,0.448,0.1,0.9,TX,1
BIT_12525_1,1884,2,0,0,560.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_12524_2,1883,2,0,0,785.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_6080_3,1079,2,0,0,435.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.414,0.05,0.3,TX,1
BIT_6079_2,1078,2,0,0,590.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_6078_1,1077,2,0,0,590.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_12504_1,1863,2,0,0,800.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_12503_3,1862,2,0,0,805.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_12502_2,1861,2,0,0,805.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_8088_1,1790,2,0,0,855.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.532,0.05,0.3,TX,1
BIT_8087_1,1789,2,0,0,855.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.407,0.05,0.3,TX,1
BIT_8071_1,1774,2,0,0,824.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_8070_2,1773,2,0,0,836.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_5360_1,898,2,0,0,932.6,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_4030_1,419,2,0,0,655.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_4026_1,415,2,0,0,391.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.639,0.05,0.3,TX,1
BIT_7349_5,1636,2,0,0,664.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.05,0.3,TX,1
BIT_12777_1,2118,2,0,0,152.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.625,0.05,0.3,TX,1
BIT_12776_2,2117,2,0,0,153.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.621,0.05,0.3,TX,1
NG_CT_13246_GF,2568,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13246_GF,2568,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13246_GF,2568,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13246_GF,2568,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13205_GF,2527,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13205_GF,2527,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13205_GF,2527,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13205_GF,2527,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_3017_GF,266,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_3017_GF,266,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_3017_GF,266,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_3017_GF,266,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13248_GF,2570,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13248_GF,2570,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13248_GF,2570,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13248_GF,2570,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13195_GF,2517,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13195_GF,2517,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13195_GF,2517,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13195_GF,2517,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13143_GF,2465,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13143_GF,2465,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13143_GF,2465,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13143_GF,2465,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13076_GF,2398,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13076_GF,2398,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13076_GF,2398,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13076_GF,2398,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13288_GF,2610,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13288_GF,2610,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13288_GF,2610,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13288_GF,2610,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_3020_GF,269,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_3020_GF,269,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_3020_GF,269,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_3020_GF,269,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13396_GF,2718,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13396_GF,2718,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13396_GF,2718,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13396_GF,2718,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13035_GF,2357,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13035_GF,2357,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13035_GF,2357,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13035_GF,2357,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13132_GF,2454,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13132_GF,2454,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13132_GF,2454,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13132_GF,2454,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_13258_GF,2580,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_13258_GF,2580,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_13258_GF,2580,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
NUC_13258_GF,2580,2,1,0,0.0,-1,-1,508200.0,175000.0,2.8,10.497,Nuclear,0.9,0.05,0.05,TX,1
NG_CT_3062_GF,308,2,1,0,0.0,-1,-1,100900.0,25700.0,6.94,9.717,TX_NG,0.3,0.9,0.9,TX,1
NG_CCGT_3062_GF,308,2,1,0,0.0,-1,-1,112900.0,33500.0,2.12,6.316,TX_NG,0.4,0.64,0.64,TX,1
COAL_3062_GF,308,2,1,0,0.0,-1,-1,278300.0,85300.0,9.18,8.419,TX_coal,0.4,0.3,0.3,TX,1
