Gen
Number of Bus,Sub Num of Bus,AVR,Name of Bus,ID,Min Mvar,Set Volt,Gen Mvar,Max Mvar,Status,Longitude of Bus,Latitude of Bus,Fuel Cost,IOD,IOC,IOB,Gen MW,Min MW,Max MW,AGC,Part. Factor,Fuel Type,"Ramp Rate Up, MW/Minute","Ramp Rate Down, MW/Minute"
3004,145,YES,SWEETWATER 4 1,1,-5.4000,1.0400,4.0214,8.0000,Closed,-100.338360,32.358661,0.000,0.000,0.000,0.000,37.5000,0.1000,37.5000,YES,37.5000,WND (Wind),0.000,-100.000
13409,1535,YES,BIG SPRING 8 1,1,-4.9000,1.0400,7.3000,7.3000,Closed,-101.384733,32.205063,0.000,0.000,0.000,0.000,34.3000,0.0000,34.3000,YES,34.3000,WND (Wind),0.000,-100.000
13170,1426,YES,GARDEN CITY 1 3,1,-23.3000,1.0400,25.8502,34.5000,Closed,-101.673720,31.741485,0.000,0.000,0.000,0.000,162.1000,0.0000,162.1000,YES,162.1000,WND (Wind),0.000,-100.000
13197,92,YES,CROSBYTON 3,1,-21.6000,1.0400,18.1109,31.9000,Closed,-100.965962,33.741125,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,WND (Wind),0.000,-100.000
13175,1428,YES,ANDREWS 4 3,1,-23.1000,1.0400,0.0000,34.2000,Open,-102.948460,32.384062,0.000,0.000,0.000,0.000,0.0000,2.8000,160.7000,YES,160.7000,WND (Wind),0.000,-100.000
13056,1375,YES,SILVERTON 1 3,1,-28.8000,1.0400,-2.2968,42.6000,Closed,-101.247511,34.298472,0.000,0.000,0.000,0.000,200.0000,0.0000,200.0000,YES,200.0000,WND (Wind),0.000,-100.000
3063,180,YES,STERLING CITY 1 5,4,-16.2000,1.0400,24.0000,24.0000,Closed,-101.002376,31.940655,0.000,0.000,0.000,0.000,112.5000,5.6000,112.5000,YES,112.5000,WND (Wind),0.000,-100.000
13064,1379,YES,RIO GRANDE CITY 2 3,1,-28.8000,1.0400,0.0000,42.6000,Open,-98.816893,26.362171,0.000,0.000,0.000,0.000,0.0000,26.0000,200.0000,YES,200.0000,WND (Wind),0.000,-100.000
13070,1382,YES,MULLIN 1 3,1,-28.8000,1.0400,0.0000,42.6000,Open,-98.601918,31.679303,0.000,0.000,0.000,0.000,0.0000,0.0000,200.0000,YES,200.0000,WND (Wind),0.000,-100.000
12733,3,YES,O DONNELL 1 3,1,-30.4000,1.0400,44.9000,44.9000,Closed,-101.645888,32.923556,0.000,0.000,0.000,0.000,211.0000,1.0000,211.0000,YES,211.0000,WND (Wind),0.000,-100.000
4177,346,YES,BRUNI 1 1,1,-21.6000,1.0400,2.7677,31.9000,Closed,-98.890878,27.573558,0.000,0.000,0.000,0.000,150.0000,1.0000,150.0000,YES,150.0000,WND (Wind),0.000,-100.000
13185,21,YES,COAHOMA 3,1,-22.8000,1.0400,17.3307,33.7000,Closed,-101.208415,32.872238,0.000,0.000,0.000,0.000,158.0000,0.5000,158.0000,YES,158.0000,WND (Wind),0.000,-100.000
13043,1370,YES,SEYMOUR 1 4,1,-14.2000,1.0400,15.8163,21.0000,Closed,-99.021573,33.710578,0.000,0.000,0.000,0.000,98.6000,0.0000,98.6000,YES,98.6000,WND (Wind),0.000,-100.000
13017,107,YES,WINDTHORST 3,1,-29.4000,1.0400,32.3481,43.5000,Closed,-98.359393,33.504619,0.000,0.000,0.000,0.000,204.0000,0.3000,204.0000,YES,204.0000,WND (Wind),0.000,-100.000
3074,187,YES,BRACKETTVILLE 2 1,1,-14.4000,1.0400,21.3000,21.3000,Closed,-100.207727,29.228125,0.000,0.000,0.000,0.000,99.8000,0.0000,99.8000,YES,99.8000,WND (Wind),0.000,-100.000
2091,121,YES,SEYMOUR 0,1,-4.3000,1.0400,6.4000,6.4000,Closed,-99.188500,33.575841,0.000,0.000,0.000,0.000,30.2000,2.5000,30.2000,YES,30.2000,WND (Wind),0.000,-100.000
12990,248,YES,WOODSBORO 3,1,-31.7000,1.0400,0.0000,46.9000,Open,-97.443513,28.189846,0.000,0.000,0.000,0.000,0.0000,0.1000,220.0000,YES,220.0000,WND (Wind),0.000,-100.000
2089,119,YES,ARCHER 1 1,1,-9.7000,1.0400,14.4000,14.4000,Closed,-98.498560,33.488973,0.000,0.000,0.000,0.000,67.6000,0.0000,67.6000,YES,67.6000,WND (Wind),0.000,-100.000
1023,17,YES,O DONNELL 2 1,1,-25.9000,1.0400,18.1621,38.3000,Closed,-101.578077,32.926634,0.000,0.000,0.000,0.000,180.0000,1.0000,180.0000,YES,180.0000,WND (Wind),0.000,-100.000
12966,1341,YES,WEINERT 1 3,1,-33.1000,1.0400,21.0094,49.0000,Closed,-99.538560,33.343685,0.000,0.000,0.000,0.000,230.0000,1.0000,230.0000,YES,230.0000,WND (Wind),0.000,-100.000
13014,12,YES,GARDEN CITY 3,1,-29.8000,1.0400,23.0903,44.1000,Closed,-101.491967,31.735596,0.000,0.000,0.000,0.000,207.2000,0.0000,207.2000,YES,207.2000,WND (Wind),0.000,-100.000
12940,1334,YES,SNYDER 6 3,1,-34.9000,1.0400,13.9509,51.7000,Closed,-100.865918,32.846862,0.000,0.000,0.000,0.000,242.5000,0.5000,242.5000,YES,242.5000,WND (Wind),0.000,-100.000
12773,339,YES,MATHIS 3,1,-44.2000,1.0400,10.5118,65.4000,Closed,-97.816067,28.160975,0.000,0.000,0.000,0.000,307.1000,0.0000,307.1000,YES,307.1000,WND (Wind),0.000,-100.000
12802,346,YES,BRUNI 1 4,2,-21.6000,1.0400,2.7348,31.9000,Closed,-98.900238,27.566857,0.000,0.000,0.000,0.000,150.0000,1.0000,150.0000,YES,150.0000,WND (Wind),0.000,-100.000
13058,1376,YES,HEREFORD 2 3,1,-28.8000,1.0400,-27.4994,42.6000,Closed,-102.170844,34.726608,0.000,0.000,0.000,0.000,200.0000,0.0000,200.0000,YES,200.0000,WND (Wind),0.000,-100.000
3086,193,YES,LORAINE 1 1,1,-10.8000,1.0400,5.2968,16.0000,Closed,-100.743860,32.434652,0.000,0.000,0.000,0.000,75.0000,0.0000,75.0000,YES,75.0000,WND (Wind),0.000,-100.000
3087,193,YES,LORAINE 1 2,1,-10.6000,1.0400,7.3123,15.7000,Closed,-100.743860,32.434196,0.000,0.000,0.000,0.000,73.5000,0.0000,73.5000,YES,73.5000,WND (Wind),0.000,-100.000
13026,1363,YES,SAN PERLITA 1 3,1,-29.2000,1.0400,0.0000,43.2000,Open,-97.689671,26.469800,0.000,0.000,0.000,0.000,0.0000,0.0000,203.0000,YES,203.0000,WND (Wind),0.000,-100.000
12794,449,YES,GOLDTHWAITE 2 3,1,-43.5000,1.0400,0.0000,64.4000,Open,-98.493470,31.539203,0.000,0.000,0.000,0.000,0.0000,4.0000,302.4000,YES,302.4000,WND (Wind),0.000,-100.000
3055,179,YES,WINGATE 2,3,-43.1000,1.0400,0.0000,63.7000,Open,-100.040560,32.203972,0.000,0.000,0.000,0.000,0.0000,0.1000,299.0000,YES,299.0000,WND (Wind),0.000,-100.000
12809,1301,YES,LOCKNEY 1 3,1,-43.2000,1.0400,12.8567,63.9000,Closed,-101.376454,34.191900,0.000,0.000,0.000,0.000,300.0000,0.0000,300.0000,YES,300.0000,WND (Wind),0.000,-100.000
12815,1303,YES,TAHOKA 1 3,1,-43.2000,1.0400,41.5564,63.9000,Closed,-101.677298,33.148530,0.000,0.000,0.000,0.000,300.0000,0.0000,300.0000,YES,300.0000,WND (Wind),0.000,-100.000
1066,42,YES,BIG SPRING 3 1,1,-20.5000,1.0400,28.4726,30.4000,Closed,-101.450845,32.096592,0.000,0.000,0.000,0.000,142.5000,0.0000,142.5000,YES,142.5000,WND (Wind),0.000,-100.000
13352,297,YES,PORT ISABEL 3,1,-13.7000,1.0400,20.3000,20.3000,Closed,-97.376159,26.119191,0.000,0.000,0.000,0.000,95.3000,0.0000,95.3000,YES,95.3000,WND (Wind),0.000,-100.000
12959,236,YES,EDINBURG 3 3,1,-34.3000,1.0400,40.5912,50.8000,Closed,-98.284441,26.450825,0.000,0.000,0.000,0.000,238.5000,0.0000,238.5000,YES,238.5000,WND (Wind),0.000,-100.000
12908,128,YES,ROCHESTER 3,1,-36.0000,1.0400,25.4687,53.2000,Closed,-99.622817,33.335441,0.000,0.000,0.000,0.000,250.0000,0.0000,250.0000,YES,250.0000,WND (Wind),0.000,-100.000
5198,508,YES,BRYSON 1 2,1,-21.6000,1.0400,0.0000,31.9000,Open,-98.363179,33.203881,0.000,0.000,0.000,0.000,0.0000,40.0000,150.0000,YES,150.0000,WND (Wind),0.000,-100.000
12756,1295,YES,TRUSCOTT 1 3,1,-48.4000,1.0400,71.6000,71.6000,Closed,-99.660476,33.742431,0.000,0.000,0.000,0.000,336.0000,0.0000,336.0000,YES,336.0000,WND (Wind),0.000,-100.000
13146,82,YES,LINDSAY 3,1,-25.2000,1.0400,0.0000,37.3000,Open,-97.328140,33.541649,0.000,0.000,0.000,0.000,0.0000,7.8000,175.3000,YES,175.3000,WND (Wind),0.000,-100.000
12899,1322,YES,SNYDER 5 3,1,-36.4000,1.0400,53.9000,53.9000,Closed,-100.973238,32.861841,0.000,0.000,0.000,0.000,253.0000,0.0000,253.0000,YES,253.0000,WND (Wind),0.000,-100.000
3098,197,YES,FLUVANNA 2 2,1,-26.3000,1.0400,33.1507,38.9000,Closed,-101.145894,32.945551,0.000,0.000,0.000,0.000,182.4000,10.4000,182.4000,YES,182.4000,WND (Wind),0.000,-100.000
13362,1502,YES,IRAAN 5 3,1,-11.9000,1.0400,10.3411,17.6000,Closed,-102.199993,30.920041,0.000,0.000,0.000,0.000,82.5000,4.1000,82.5000,YES,82.5000,WND (Wind),0.000,-100.000
1021,16,YES,BIG SPRING 1 1,1,-33.3000,1.0400,24.0482,49.3000,Closed,-101.115260,31.984867,0.000,0.000,0.000,0.000,231.5000,0.0000,231.5000,YES,231.5000,WND (Wind),0.000,-100.000
13360,1501,YES,FLUVANNA 3 3,1,-12.1000,1.0400,4.5815,17.9000,Closed,-101.218857,32.923967,0.000,0.000,0.000,0.000,84.0000,4.2000,84.0000,YES,84.0000,WND (Wind),0.000,-100.000
2076,111,YES,JAYTON 3,1,-36.0000,1.0400,0.0000,53.2000,Open,-100.562390,32.964528,0.000,0.000,0.000,0.000,0.0000,1.0000,250.0000,YES,250.0000,WND (Wind),0.000,-100.000
3112,207,YES,STERLING CITY 2 1,1,-11.5000,1.0400,17.0000,17.0000,Closed,-100.789949,31.944307,0.000,0.000,0.000,0.000,80.0000,1.0000,80.0000,YES,80.0000,WND (Wind),0.000,-100.000
3110,206,YES,FLUVANNA 1 1,1,-22.4000,1.0400,0.0000,33.1000,Open,-101.143071,32.929111,0.000,0.000,0.000,0.000,0.0000,0.0000,155.4000,YES,155.4000,WND (Wind),0.000,-100.000
12887,1319,YES,CISCO 1 3,1,-36.9000,1.0400,0.0000,54.5000,Open,-99.108367,32.435481,0.000,0.000,0.000,0.000,0.0000,0.0000,256.0000,YES,256.0000,WND (Wind),0.000,-100.000
13160,1421,YES,AMARILLO 1 3,1,-24.2000,1.0400,-0.8783,35.7000,Closed,-102.060710,35.247325,0.000,0.000,0.000,0.000,167.8000,0.0000,167.8000,YES,167.8000,WND (Wind),0.000,-100.000
12845,140,YES,MIAMI 3,1,-41.6000,1.0400,-21.3824,61.5000,Closed,-100.526011,35.626826,0.000,0.000,0.000,0.000,288.6000,0.0000,288.6000,YES,288.6000,WND (Wind),0.000,-100.000
12938,1333,YES,TRUSCOTT 2 3,1,-35.0000,1.0400,42.1898,51.7000,Closed,-99.724952,33.725894,0.000,0.000,0.000,0.000,242.8000,0.0000,242.8000,YES,242.8000,WND (Wind),0.000,-100.000
12856,53,YES,MCCAMEY 2 3,1,-40.0000,1.0400,59.2000,59.2000,Closed,-102.236660,31.199039,0.000,0.000,0.000,0.000,278.0000,14.1000,278.0000,YES,278.0000,WND (Wind),0.000,-100.000
12859,313,YES,PETTUS 3,1,-38.6000,1.0400,57.0298,57.1000,Closed,-97.932585,28.617851,0.000,0.000,0.000,0.000,268.2000,0.0000,268.2000,YES,268.2000,WND (Wind),0.000,-100.000
12839,1310,YES,HEREFORD 1 3,1,-43.2000,1.0400,-37.6690,63.8000,Closed,-102.240733,34.707423,0.000,0.000,0.000,0.000,299.7000,1.0000,299.7000,YES,299.7000,WND (Wind),0.000,-100.000
12841,572,YES,DAWSON 3,1,-43.1000,1.0400,0.0000,63.7000,Open,-96.623018,31.847038,0.000,0.000,0.000,0.000,0.0000,1.0000,299.2000,YES,299.2000,WND (Wind),0.000,-100.000
3095,196,YES,MERKEL 2 1,1,-17.4000,1.0400,25.7000,25.7000,Closed,-100.061049,32.307334,0.000,0.000,0.000,0.000,120.6000,0.0000,120.6000,YES,120.6000,WND (Wind),0.000,-100.000
12797,1299,YES,STERLING CITY 3 3,1,-43.4000,1.0400,0.0000,64.2000,Open,-101.293900,31.723476,0.000,0.000,0.000,0.000,0.0000,0.0000,301.3000,YES,301.3000,WND (Wind),0.000,-100.000
12812,1302,YES,BIG LAKE 1 3,1,-43.2000,1.0400,63.9000,63.9000,Closed,-101.313747,31.173677,0.000,0.000,0.000,0.000,300.0000,0.0000,300.0000,YES,300.0000,WND (Wind),0.000,-100.000
12799,142,YES,HASKELL 3,1,-43.3000,1.0400,0.0000,64.1000,Open,-99.593442,33.182702,0.000,0.000,0.000,0.000,0.0000,0.0000,301.0000,YES,301.0000,WND (Wind),0.000,-100.000
12800,351,YES,SAN PERLITA 3,1,-43.3000,1.0400,55.9577,64.1000,Closed,-97.594024,26.494117,0.000,0.000,0.000,0.000,301.0000,0.0000,301.0000,YES,301.0000,WND (Wind),0.000,-100.000
12977,1345,YES,BISHOP 1 3,1,-32.6000,1.0400,28.5951,48.2000,Closed,-97.638637,27.572511,0.000,0.000,0.000,0.000,226.1000,0.0000,226.1000,YES,226.1000,WND (Wind),0.000,-100.000
2071,109,YES,ARCHER 2 1,1,-23.2000,1.0400,22.7551,34.3000,Closed,-98.580504,33.487952,0.000,0.000,0.000,0.000,161.0000,0.0000,161.0000,YES,161.0000,WND (Wind),0.000,-100.000
12936,1332,YES,BAY CITY 1 3,1,-35.0000,1.0400,0.0000,51.8000,Open,-95.863743,28.890162,0.000,0.000,0.000,0.000,0.0000,0.0000,243.0000,YES,243.0000,WND (Wind),0.000,-100.000
13013,1360,YES,THROCKMORTON 1 3,1,-30.1000,1.0400,0.0000,44.5000,Open,-99.389348,33.177329,0.000,0.000,0.000,0.000,0.0000,0.0000,209.0000,YES,209.0000,WND (Wind),0.000,-100.000
13005,1356,YES,VEGA 1 3,1,-30.3000,1.0400,-25.0546,44.8000,Closed,-102.311917,35.187661,0.000,0.000,0.000,0.000,210.1000,0.0000,210.1000,YES,210.1000,WND (Wind),0.000,-100.000
12957,263,YES,SINTON 3,1,-34.5000,1.0400,14.8143,51.0000,Closed,-97.521233,28.192254,0.000,0.000,0.000,0.000,239.6000,22.0000,239.6000,YES,239.6000,WND (Wind),0.000,-100.000
12941,175,YES,ROSCOE 5 3,1,-34.7000,1.0400,51.3000,51.3000,Closed,-100.528410,32.308435,0.000,0.000,0.000,0.000,241.0000,0.0000,241.0000,YES,241.0000,WND (Wind),0.000,-100.000
13372,1506,YES,GIRVIN 2 3,01,-11.2000,1.0400,15.9238,16.6000,Closed,-102.412627,30.931330,0.000,0.000,0.000,0.000,78.0000,8.0000,78.0000,YES,78.0000,WND (Wind),0.000,-100.000
3039,172,YES,ROSCOE 2 2,1,-30.1000,1.0400,44.5000,44.5000,Closed,-100.664510,32.467464,0.000,0.000,0.000,0.000,209.0000,0.0000,209.0000,YES,209.0000,WND (Wind),0.000,-100.000
13062,1378,YES,RIO GRANDE CITY 1 3,1,-28.8000,1.0400,11.1045,42.6000,Closed,-98.797471,26.383129,0.000,0.000,0.000,0.000,200.0000,0.1000,200.0000,YES,200.0000,WND (Wind),0.000,-100.000
13032,1366,YES,LANE CITY 2 3,1,-29.2000,1.0400,0.0000,43.1000,Open,-96.028157,29.203130,0.000,0.000,0.000,0.000,0.0000,0.0000,202.5000,YES,202.5000,WND (Wind),0.000,-100.000
5399,650,YES,ALBANY 1 5,1,-23.4000,1.0400,0.0000,34.6000,Open,-99.420910,32.764554,0.000,0.000,0.000,0.000,0.0000,0.0000,162.3000,YES,162.3000,WND (Wind),0.000,-100.000
13049,291,YES,ODEM 3,1,-28.8000,1.0400,1.3118,42.6000,Closed,-97.742543,27.982215,0.000,0.000,0.000,0.000,200.2000,0.1000,200.2000,YES,200.2000,WND (Wind),0.000,-100.000
1042,31,YES,FORSAN 1,1,-17.6000,1.0400,23.1182,26.0000,Closed,-101.398060,32.136113,0.000,0.000,0.000,0.000,121.9000,1.0000,121.9000,YES,121.9000,WND (Wind),0.000,-100.000
3034,169,YES,SNYDER 1 1,1,-44.8000,1.0400,4.8799,66.2000,Closed,-101.007954,32.629140,0.000,0.000,0.000,0.000,311.0000,0.0000,311.0000,YES,311.0000,WND (Wind),0.000,-100.000
13350,1496,YES,VERNON 4 3,1,-14.3000,1.0400,0.6468,21.2000,Closed,-99.474386,34.210254,0.000,0.000,0.000,0.000,99.4000,1.0000,99.4000,YES,99.4000,WND (Wind),0.000,-100.000
3071,185,YES,NOLAN 1,1,-24.5000,1.0400,36.3000,36.3000,Closed,-100.099460,32.279925,0.000,0.000,0.000,0.000,170.2000,0.0000,170.2000,YES,170.2000,WND (Wind),0.000,-100.000
12734,3,YES,O DONNELL 1 4,2,-23.8000,1.0400,35.1000,35.1000,Closed,-101.645888,32.923103,0.000,0.000,0.000,0.000,165.0000,1.0000,165.0000,YES,165.0000,WND (Wind),0.000,-100.000
1057,38,YES,LENORAH 1,1,-17.3000,1.0400,12.8808,25.6000,Closed,-101.835260,32.224032,0.000,0.000,0.000,0.000,120.0000,0.0000,120.0000,YES,120.0000,WND (Wind),0.000,-100.000
13037,1368,YES,ARMSTRONG 3 3,1,-28.9000,1.0400,-0.2815,42.8000,Closed,-97.638900,26.931236,0.000,0.000,0.000,0.000,201.0000,0.0000,201.0000,YES,201.0000,WND (Wind),0.000,-100.000
2019,67,YES,PANHANDLE 4 2,1,-31.4000,1.0400,3.3100,46.4000,Closed,-101.240456,35.412098,0.000,0.000,0.000,0.000,218.0000,218.0000,218.0000,YES,218.0000,WND (Wind),0.000,-100.000
13050,350,YES,TAFT 1 3,1,-28.8000,1.0400,17.3096,42.6000,Closed,-97.291660,27.989124,0.000,0.000,0.000,0.000,200.1000,0.0000,200.1000,YES,200.1000,WND (Wind),0.000,-100.000
12647,222,YES,EDEN 3,1,-70.8000,1.0400,104.7000,104.7000,Closed,-99.838921,31.254853,0.000,0.000,0.000,0.000,491.6000,1.0000,491.6000,YES,491.6000,WND (Wind),0.000,-100.000
5243,543,YES,GOLDTHWAITE 1 4,1,-21.6000,1.0400,0.0000,31.9000,Open,-98.461627,31.368272,0.000,0.000,0.000,0.000,0.0000,0.0000,150.0000,YES,150.0000,WND (Wind),0.000,-100.000
13052,1373,YES,COMANCHE 1 3,1,-28.8000,1.0400,0.0000,42.6000,Open,-98.689116,31.816076,0.000,0.000,0.000,0.000,0.0000,0.1000,200.1000,YES,200.1000,WND (Wind),0.000,-100.000
13192,1435,YES,STEPHENS 1 3,1,-21.9000,1.0400,0.0000,32.4000,Open,-98.676656,32.633627,0.000,0.000,0.000,0.000,0.0000,0.0000,152.0000,YES,152.0000,WND (Wind),0.000,-100.000
13196,1061,YES,BAY CITY 3,1,-21.8000,1.0400,0.0000,32.2000,Open,-95.858060,28.837939,0.000,0.000,0.000,0.000,0.0000,25.0000,151.2000,YES,151.2000,WND (Wind),0.000,-100.000
4050,270,YES,SEBASTIAN 2 1,1,-39.3000,1.0400,30.6531,58.1000,Closed,-97.536701,26.362263,0.000,0.000,0.000,0.000,272.6000,0.2000,272.6000,YES,272.6000,WND (Wind),0.000,-100.000
13420,1546,YES,MORSE 2 1,1,-1.4000,1.0400,-1.4000,2.1000,Closed,-101.532363,35.919027,0.000,0.000,0.000,0.000,10.0000,0.0000,10.0000,YES,10.0000,WND (Wind),0.000,-100.000
13120,1404,YES,ST. LAWRENCE 1 3,1,-28.3000,1.0400,41.5490,41.9000,Closed,-101.580560,31.722031,0.000,0.000,0.000,0.000,196.7000,0.0000,196.7000,YES,196.7000,WND (Wind),0.000,-100.000
12979,1346,YES,E SEYMOUR 1 3,1,-32.5000,1.0400,19.4949,48.1000,Closed,-99.580850,33.597020,0.000,0.000,0.000,0.000,225.6000,0.3000,225.6000,YES,225.6000,WND (Wind),0.000,-100.000
13125,1406,YES,ADRIAN 1 3,1,-27.9000,1.0400,-14.7210,41.3000,Closed,-102.717511,35.279573,0.000,0.000,0.000,0.000,194.0000,0.0000,194.0000,YES,194.0000,WND (Wind),0.000,-100.000
13116,287,YES,RIO HONDO 3,LC,-28.6000,1.0400,28.9939,42.3000,Closed,-97.510402,26.237941,0.000,0.000,0.000,0.000,198.5000,0.0000,198.5000,YES,198.5000,WND (Wind),0.000,-100.000
13136,1411,YES,VERNON 3 3,1,-26.5000,1.0400,15.9049,39.1000,Closed,-99.263236,34.065989,0.000,0.000,0.000,0.000,183.8000,0.0000,183.8000,YES,183.8000,WND (Wind),0.000,-100.000
13134,1410,YES,THROCKMORTON 2 3,1,-26.5000,1.0400,32.1491,39.2000,Closed,-99.466560,33.260475,0.000,0.000,0.000,0.000,184.0000,0.0000,184.0000,YES,184.0000,WND (Wind),0.000,-100.000
12677,703,YES,THROCKMORTON 3,1,-50.4000,1.0400,74.6000,74.6000,Closed,-99.264116,33.167670,0.000,0.000,0.000,0.000,350.2000,0.0000,350.2000,YES,350.2000,WND (Wind),0.000,-100.000
13193,440,YES,BAIRD 3,1,-21.8000,1.0400,0.0000,32.3000,Open,-99.158574,32.425381,0.000,0.000,0.000,0.000,0.0000,0.0000,151.5000,YES,151.5000,WND (Wind),0.000,-100.000
13162,1422,YES,CASTRO 1 3,1,-24.0000,1.0400,-16.5520,35.4000,Closed,-102.050117,34.362946,0.000,0.000,0.000,0.000,166.4000,0.0000,166.4000,YES,166.4000,WND (Wind),0.000,-100.000
13166,1424,YES,HAPPY 1 3,1,-23.5000,1.0400,-0.5638,34.7000,Closed,-102.048822,34.754017,0.000,0.000,0.000,0.000,163.0000,1.4000,163.0000,YES,163.0000,WND (Wind),0.000,-100.000
13351,228,YES,SWEETWATER 3 3,1,-14.2000,1.0400,9.8282,21.0000,Closed,-100.369760,32.343436,0.000,0.000,0.000,0.000,98.8000,0.0000,98.8000,YES,98.8000,WND (Wind),0.000,-100.000
13395,1521,YES,FLOYDADA 5 1,1,-7.3000,1.0400,-7.3000,10.7000,Closed,-101.184028,34.051982,0.000,0.000,0.000,0.000,50.4000,0.0000,50.4000,YES,50.4000,WND (Wind),0.000,-100.000
6083,753,YES,MARBLE FALLS 1 2,2,-1.0000,1.0400,7.6000,7.6000,Closed,-98.256153,30.548778,0.000,0.000,0.000,0.000,19.8000,9.0000,19.8000,YES,19.8000,WAT (Water),0.000,-100.000
6137,790,YES,AUSTIN 35 0,3,-1.8000,1.0400,13.8000,13.8000,Closed,-97.903700,30.387416,0.000,0.000,0.000,0.000,36.0000,15.0000,36.0000,YES,36.0000,WAT (Water),0.000,-100.000
6082,753,YES,MARBLE FALLS 1 1,1,-1.0000,1.0400,7.6000,7.6000,Closed,-98.256153,30.550018,0.000,0.000,0.000,0.000,19.8000,9.0000,19.8000,YES,19.8000,WAT (Water),0.000,-100.000
4045,268,YES,FALCON HEIGHTS 1 1,1,-0.5000,1.0400,1.4152,4.0000,Closed,-99.162760,26.552026,0.000,0.000,0.000,0.000,10.5000,3.0000,10.5000,YES,10.5000,WAT (Water),0.000,-100.000
5290,583,YES,WHITNEY 0,2,-1.0000,1.0400,8.1000,8.1000,Closed,-97.363100,31.866954,0.000,0.000,0.000,0.000,21.0000,1.0000,21.0000,YES,21.0000,WAT (Water),0.000,-100.000
5290,583,YES,WHITNEY 0,1,-1.0000,1.0400,8.1000,8.1000,Closed,-97.363100,31.866954,0.000,0.000,0.000,0.000,21.0000,1.0000,21.0000,YES,21.0000,WAT (Water),0.000,-100.000
2063,102,YES,DENISON 2 0,2,-2.4000,1.0400,19.2000,19.2000,Closed,-96.565600,33.815707,0.000,0.000,0.000,0.000,50.0000,25.0000,50.0000,YES,50.0000,WAT (Water),0.000,-100.000
3105,203,YES,BUCHANAN DAM 1 1,1,-0.9000,1.0400,0.0000,7.0000,Open,-98.416160,30.744203,0.000,0.000,0.000,0.000,0.0000,11.0000,18.3000,YES,18.3000,WAT (Water),0.000,-100.000
3104,203,YES,BUCHANAN DAM 1 0,3,-0.9000,1.0400,0.0000,7.0000,Open,-98.414000,30.748225,0.000,0.000,0.000,0.000,0.0000,11.0000,18.3000,YES,18.3000,WAT (Water),0.000,-100.000
3106,203,YES,BUCHANAN DAM 1 2,2,-0.9000,1.0400,7.0000,7.0000,Closed,-98.416160,30.742965,0.000,0.000,0.000,0.000,18.3000,11.0000,18.3000,YES,18.3000,WAT (Water),0.000,-100.000
3014,155,YES,KINGSLAND 0,1,-0.7000,1.0400,5.3000,5.3000,Closed,-98.381822,30.729123,0.000,0.000,0.000,0.000,13.8000,7.0000,13.8000,YES,13.8000,WAT (Water),0.000,-100.000
4047,268,YES,FALCON HEIGHTS 1 3,3,-0.5000,1.0400,2.1015,3.8000,Closed,-99.162760,26.549449,0.000,0.000,0.000,0.000,10.0000,3.0000,10.0000,YES,10.0000,WAT (Water),0.000,-100.000
6214,840,YES,MARBLE FALLS 2 4,2,-1.3000,1.0400,10.4000,10.4000,Closed,-98.333360,30.544529,0.000,0.000,0.000,0.000,27.0000,23.0000,27.0000,YES,27.0000,WAT (Water),0.000,-100.000
2063,102,YES,DENISON 2 0,1,-2.4000,1.0400,19.2000,19.2000,Closed,-96.565600,33.815707,0.000,0.000,0.000,0.000,50.0000,25.0000,50.0000,YES,50.0000,WAT (Water),0.000,-100.000
6213,840,YES,MARBLE FALLS 2 3,1,-1.3000,1.0400,10.4000,10.4000,Closed,-98.333360,30.545769,0.000,0.000,0.000,0.000,27.0000,23.0000,27.0000,YES,27.0000,WAT (Water),0.000,-100.000
13391,1517,YES,DEL RIO 3 1,1,-1.4000,1.0400,11.1000,11.1000,Closed,-101.058760,29.448887,0.000,0.000,0.000,0.000,29.0000,29.0000,29.0000,YES,29.0000,WAT (Water),0.000,-100.000
13393,1519,YES,JASPER 1 1,1,-1.3000,1.0400,4.3207,10.0000,Closed,-94.102600,31.058426,0.000,0.000,0.000,0.000,26.0000,10.0000,26.0000,YES,26.0000,WAT (Water),0.000,-100.000
13393,1519,YES,JASPER 1 1,2,-1.3000,1.0400,4.3207,10.0000,Closed,-94.102600,31.058426,0.000,0.000,0.000,0.000,26.0000,10.0000,26.0000,YES,26.0000,WAT (Water),0.000,-100.000
13391,1517,YES,DEL RIO 3 1,2,-1.4000,1.0400,11.1000,11.1000,Closed,-101.058760,29.448887,0.000,0.000,0.000,0.000,29.0000,27.0000,29.0000,YES,29.0000,WAT (Water),0.000,-100.000
4046,268,YES,FALCON HEIGHTS 1 2,2,-0.5000,1.0400,1.4027,3.8000,Closed,-99.162760,26.550737,0.000,0.000,0.000,0.000,10.0000,3.0000,10.0000,YES,10.0000,WAT (Water),0.000,-100.000
6137,790,YES,AUSTIN 35 0,2,-1.8000,1.0400,0.0000,13.8000,Open,-97.903700,30.387416,0.000,0.000,0.000,0.000,0.0000,20.0000,36.0000,YES,36.0000,WAT (Water),0.000,-100.000
6137,790,YES,AUSTIN 35 0,1,-1.8000,1.0400,13.8000,13.8000,Closed,-97.903700,30.387416,0.000,0.000,0.000,0.000,36.0000,15.0000,36.0000,YES,36.0000,WAT (Water),0.000,-100.000
